"legal_entity_id","legal_entity_name","legal_entity_edrpou","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","legal_entity_owner_name","registration_area","registration_settlement","registration_address","lat","lng"
"7b57f928-1e11-48a6-bf0c-35b89c06b25b","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СУЧАСНІ МЕДИЧНІ ТЕХНОЛОГІЇ 2018""","42578326","Первинна","Приватна (без ФОП)","med94677@gmail.com","","+380993932282","Грищенко Ірина Олегівна","СУМСЬКА","СУМИ","Україна, 40000, Сумська обл., місто Суми, ВУЛИЦЯ ГЕРОЇВ НЕБЕСНОЇ СОТНІ, будинок 3","50.8994724","34.7848973"
"62d65cb6-c0fc-4677-8a32-bf9f3de55e27","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""МЕДІКАП""","38574041","Первинна","Приватна (без ФОП)","info@into-sana.ua","www.into-sana.ua","+380482307501","Усенко Галина Віталіївна","ОДЕСЬКА","ОДЕСА","Україна, 65114, Одеська обл., місто Одеса, ВУЛИЦЯ АКАДЕМІКА КОРОЛЬОВА, будинок 17","46.405646","30.7222377"
"e520f481-1d4a-4922-a9aa-a7de57189ef8","ЛАЗАРЕВИЧ ПЕТРО ЯРОСЛАВОВИЧ","ФОП","Первинна","ФОП","lazarevichp@ukr.net","","+380975103712","Лазаревич Петро Ярославович","ЛЬВІВСЬКА","ДУЛІБИ","Україна, 82434, Львівська обл., Стрийський р-н, село Дуліби, ВУЛИЦЯ ШЕВЧЕНКА, будинок 416","49.2304241","23.8138266"
"de0efa8c-8a01-4462-a4dc-537f00722aa3","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" ОБОЛОНСЬКОГО РАЙОНУ М. КИЄВА","38960518","Спеціалізована","Комунальна","cpmsd1@obolonrda.gov.ua","","+380444115036","Дудка Людмила Михайлівна","М.КИЇВ","КИЇВ","Україна, 04214, місто Київ, ВУЛИЦЯ ПІВНІЧНА, будинок 4-А","50.5268837","30.5030693"
"0a3ebc27-51d7-4e64-b203-b7c6aca55d26","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №11"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","37899757","Спеціалізована","Комунальна","2tsentr11kashtan@gmail.com","","+380567943507","Тихоненко Світлана Михайлівна","ДНІПРОПЕТРОВСЬКА","ДНІПРО","Україна, 49080, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ ВИСОЦЬКОГО, будинок 2-А","48.5102903","34.9872746"
"99eb5b24-3a4b-4fb7-b447-c2cb248706e7","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖРЕГІОНАЛЬНИЙ СПЕЦІАЛІЗОВАНИЙ ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР""","44839534","Первинна","Приватна (без ФОП)","d7083440@gmail.com","https://likarporuch.com.ua","+380977083440","Коритцева Ольга Олександрівна","ХАРКІВСЬКА","ХАРКІВ","Україна, 61052, Харківська обл., місто Харків, вул. Благовіщенська, будинок 30, офіс 1 поверх",NULL,NULL
"56122a47-397d-4e49-a861-d079a2e19ed5","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","38960413","Спеціалізована","Комунальна","pol3desn@ukr.net","","+380445138240","Шугалевич Олег Вікторович","М.КИЇВ","КИЇВ","Україна, 02156, місто Київ, вул.Іваниса Василя, будинок 3","50.4691252","30.6343628"
"2295b882-dc11-4fcc-86fc-265e3083e4fb","Підприємство Миколаївської обласної організації Товариства Червоного Хреста України ""Шпиталь Українського Червоного Хреста""","43862321","Первинна","Приватна (без ФОП)","mk@redcross.org.ua","","+380956189390","Чугін Артур Олександрович","МИКОЛАЇВСЬКА","МИКОЛАЇВ","Україна, 54029, Миколаївська обл., місто Миколаїв, пр.Центральний, будинок 21","46.9677600","31.9704203"
"51d5b011-3b91-49d1-9c90-7eb4cf6840b5","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ВІДНОВА""","44952232","Спеціалізована","Приватна (без ФОП)","tov.mc.vidnova@gmail.com","","+380982287850","Шеремета Юрій Юрійович","ВІННИЦЬКА","ВІННИЦЯ","Україна, 21007, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Янгеля Академіка, будинок 24, офіс 213",NULL,NULL
"bb0ea85e-85db-41f0-b3d4-550e0a356928","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1 ДАРНИЦЬКОГО РАЙОНУ М.КИЄВА""","03568132","Спеціалізована","Комунальна","darn_cpmsd_1@ukr.net","","+380445662090","Горбач Анатолій Антонович","М.КИЇВ","КИЇВ","Україна, 02093, місто Київ, ВУЛИЦЯ БОРИСПІЛЬСЬКА, будинок 30-А","50.4239735","30.6890795"
"43955c8c-32bf-4bf8-af2a-8b641ead47a3","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОРСУНЬ-ШЕВЧЕНКІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" КОРСУНЬ-ШЕВЧЕНКІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ","02005349","Спеціалізована","Комунальна","k_sh_crl@ukr.net","","+380984645411","Матвієнко Олександр Олександрович","ЧЕРКАСЬКА","КОРСУНЬ-ШЕВЧЕНКІВСЬКИЙ","Україна, 19402, Черкаська обл., Черкаський р-н, місто Корсунь-Шевченківський, вул.Ярослава Мудрого, будинок 120","49.4216768","31.2765127"
"6e3535f8-dd42-4812-aa0b-452270c926e7","ПРИВАТНЕ ПІДПРИЄМСТВО ""ПРИВАТНА ПОЛІКЛІНІКА ""МАЛЯТКО ПЛЮС""","37263866","Спеціалізована","Приватна (без ФОП)","malyatkoplus@gmail.com","http://www.malyatko-plus.com","+380673728587","Карван Наталія Филимонівна","ХМЕЛЬНИЦЬКА","ХМЕЛЬНИЦЬКИЙ(З)","Україна, 29000, Хмельницька обл., місто Хмельницький(з), вул.Кам'янецька, будинок 66","49.4073309","26.9677694"
"175e89e6-1ddf-44d3-abe2-99cc40026cdd","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІРАМЕД ПЛЮС""","44489918","Первинна","Приватна (без ФОП)","0977802410a@gmail.com","","+380977802410","Єфімова Тетяна Петрівна","МИКОЛАЇВСЬКА","МИКОЛАЇВ","Україна, 54006, Миколаївська обл., місто Миколаїв, вул.Нікольська, будинок 15",NULL,NULL
"09e2b999-fff1-499e-91ff-a9220b2a1b11","ОБЛАСНЕ КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «ЧЕРНІВЕЦЬКИЙ ОБЛАСНИЙ МЕДИЧНИЙ ДІАГНОСТИЧНО-РЕАБІЛІТАЦІЙНИЙ ЦЕНТР»","45002411","Спеціалізована","Комунальна","bucomdc@ukr.net","omdc.cv.ua","+380372531096","ГУШИЛИК Борис Іванович","ЧЕРНІВЕЦЬКА","ЧЕРНІВЦІ","Україна, 58005, Чернівецька обл., Чернівецький р-н, місто Чернівці, вул.Небесної Сотні, будинок 5А",NULL,NULL
"d2f77eee-503f-4412-8a41-eed47d1d7f84","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ № 6"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","01985127","Спеціалізована","Комунальна","viktoria.kulyk2019@gmail.com","","+380674230332","Кулик Вікторія Вікторівна","ДНІПРОПЕТРОВСЬКА","ДНІПРО","Україна, 49064, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ КАРАВАЄВА, будинок 68","48.4600381","34.9704427"
"acc422a2-4f3d-49e4-8b53-b2c7fc3fde5b","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕЛИКООЛЕКСАНДРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВЕЛИКООЛЕКСАНДРІВСЬКОЇ СЕЛИЩНОЇ РАДИ","37920406","Первинна","Комунальна","centerval@ukr.net","","+380666127787, +380553222759","Мастюк Юлія Валентинівна","ХЕРСОНСЬКА","ВЕЛИКА ОЛЕКСАНДРІВКА(З)","Україна, 74100, Херсонська обл., Бериславський р-н, селище міського типу Велика Олександрівка(з), вул.Свободи, будинок 204","47.3142828","33.2811375"
"e930d07c-facc-47a7-b56b-507ce47077d0","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОНАСТИРИСЬКА МІСЬКА ЛІКАРНЯ"" МОНАСТИРИСЬКОЇ МІСЬКОЇ РАДИ","36338715","Спеціалізована","Комунальна","moncrl@ukr.net","www.monastr.crl.net.ua","+380355521609","Лисик Віктор Іванович","ТЕРНОПІЛЬСЬКА","МОНАСТИРИСЬКА","Україна, 48301, Тернопільська обл., Чортківський р-н, місто Монастириська, вул.Шевченка, будинок 29","49.090503","25.1679039"
"51135cd3-d339-4046-b7d5-1ae0c08d7b94","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""СТРИЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТРИЙСЬКОЇ МІСЬКОЇ РАДИ","44712882","Первинна","Комунальна","stryicpmsd@ukr.net","","+380506684512","Карман Святослав Зіновійович","ЛЬВІВСЬКА","СТРИЙ","Україна, 82400, Львівська обл., Стрийський р-н, місто Стрий, вул.Басараб О., будинок 15","49.2665923","23.87411"
"a845b88b-6440-456b-8a2b-c1331691d993","ПРОКОПОВА ДІАНА ІВАНІВНА","ФОП","Первинна","ФОП","prokopovadiana25@gmail.com","","+380976602397","Прокопова Діана Іванівна","ХМЕЛЬНИЦЬКА","КАМ'ЯНКА","Україна, 32307, Хмельницька обл., Кам'янець-Подільський р-н, село Кам'янка, ВУЛИЦЯ ШКІЛЬНА, будинок 6А, квартира 2","48.676328","26.6030845"
"362bcb04-c9ad-48af-a829-2c65cd9a99b3","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВИШКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ІМЕНІ ОЛЕКСАНДРА ГРІНБЕРГЕРА"" ","44483057","Первинна","Комунальна","visklikarnya@meta.ua","","+380679255561","Гайович Михайло Петрович","ЗАКАРПАТСЬКА","ВИШКОВО(З)","Україна, 90454, Закарпатська обл., Хустський р-н, селище міського типу Вишково(з), пл.Центральна, будинок 17","48.029128","23.4322848"
"7189e102-c6b9-44f7-832d-71020e489a61","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2  М. ВІННИЦІ""","38055061","Первинна","Комунальна","kz.cpmsd2@ukr.net","","+380432670681","Кривов'яз Тамара Миколаївна","ВІННИЦЬКА","ВІННИЦЯ","Україна, 21050, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Магістратська, будинок 44","49.2369332","28.469905"
"ad68bee1-2368-485c-8095-69c4fedcf74f","КРЕМЗЕР ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","ФОП","Первинна","ФОП","fopkremzer@gmail.com","","+380736997624","Кремзер Олександр Олександрович","ЗАПОРІЗЬКА","ЗАПОРІЖЖЯ","Україна, 69005, Запорізька обл., місто Запоріжжя, БУЛЬВАР ЦЕНТРАЛЬНИЙ, будинок 26, квартира 135",NULL,NULL
"3a3c46e8-fb96-482a-a83e-a17129d14596","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИКОЛАЇВСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","05483090","Спеціалізована","Комунальна","mlsmd140120@gmail.com","mlsmd.mk.ua","+380512474181, +380512474747","Дем'янов Олександр Євгенович","МИКОЛАЇВСЬКА","МИКОЛАЇВ","Україна, 54020, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ КОРАБЕЛІВ, будинок 14 В","46.959053","31.9861955"
"684466c7-2512-4aad-872d-363dd41d5dca","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""РОГАТИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","41838805","Первинна","Комунальна","roh_cpmsa@ukr.net","","+380679886028","Денисюк Віктор Миронович","ІВАНО-ФРАНКІВСЬКА","РОГАТИН","Україна, 77000, Івано-Франківська обл., Рогатинський р-н, місто Рогатин, ВУЛИЦЯ ГАЛИЦЬКА, будинок 119А","49.4148849","24.6063085"
"f7e2abbf-7c67-4ff6-b965-a13c543c4ad2","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКИЙ ПСИХІАТРИЧНИЙ ДИСПАНСЕР"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ","35357187","Спеціалізована","Комунальна","odessagpd@ukr.net","","+380487312455","Кузнецова Алла Володимирівна","ОДЕСЬКА","ОДЕСА","Україна, 65091, Одеська обл., місто Одеса, ПРОВУЛОК 1-Й РОЗУМОВСЬКИЙ, 4","46.4736911","30.7149508"
"89bab10a-7752-494c-831e-326ec3b9a5f6","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТРАЛЬНА ЛІКАРНЯ"" КРИНИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ""","01988226","Первинна","Комунальна","krincrl@ukr.net","","+380688245866","Рачко Олеся Миколаївна","ДНІПРОПЕТРОВСЬКА","КРИНИЧКИ","Україна, 52300, Дніпропетровська обл., Криничанський р-н, селище міського типу Кринички, ВУЛИЦЯ ГЕРОЇВ ЧОРНОБИЛЯ , будинок 22","48.3774942","34.4661977"
"b6aba172-44fb-4967-b2f2-c570b224b1f2","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М.ТЕРНІВКИ"" ТЕРНІВСЬКОЇ МІСЬКОЇ РАДИ","37463503","Спеціалізована","Комунальна","ternovkacpmsp@gmail.com","","+380501470105","Пічугова Світлана Олександрівна","ДНІПРОПЕТРОВСЬКА","ТЕРНІВКА","Україна, 51500, Дніпропетровська обл., Павлоградський р-н, місто Тернівка, вул.Героїв України, будинок 22","48.5298533","36.0779259"
"34d72391-6d06-4468-9fc6-230f6d0f0f20","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1  М. ВІННИЦІ""","35527334","Первинна","Комунальна","cpmsd1-vn@ukr.net","https://www.cpmsd1vn.com","+380432276997","Фіщенко Людмила Володимирівна","ВІННИЦЬКА","ВІННИЦЯ","Україна, 21034, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Зерова Миколи, будинок 13","49.239432","28.5156154"
"c4ab1f43-eed3-4834-907a-9da688a7e22f","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОЛІСОК +""","38862686","Спеціалізована","Приватна (без ФОП)","prolisok-plus@ukr.net","","+380681704475, +380413332170","Черниш Леся Дмитрівна","ЖИТОМИРСЬКА","МАЛИН(ПН)","Україна, 11602, Житомирська обл., місто Малин(пн), ВУЛИЦЯ ГАГАРІНА, будинок 27","50.7575329","29.240805"
"78aa3439-5af6-43ed-bf0f-0508de661dd7","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАШКІВЕЦЬКОЇ МІСЬКОЇ РАДИ  ""ВАШКІВЕЦЬКА ЛІКАРНЯ РЕАБІЛІТАЦІЇ ТА ПАЛІАТИВНОЇ ДОПОМОГИ З ПОЛІКЛІНІЧНИМ ВІДДІЛЕННЯМ""","43413586","Спеціалізована","Комунальна","aronets@i.ua","","+380373043446","Мамалига Олег Онуфрійович","ЧЕРНІВЕЦЬКА","ВАШКІВЦІ","Україна, 59210, Чернівецька обл., Вижницький р-н, місто Вашківці, ВУЛИЦЯ Д.ЗАГУЛА, будинок 6А","48.3842974","25.5058522"
"d2257ff9-cd3d-4900-96eb-876585352376","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СУМСЬКОЇ ОБЛАСНОЇ РАДИ ""СУМСЬКИЙ ОБЛАСНИЙ ЦЕНТР ЕКСТРЕНОЇ МЕДИЧНОЇ ДОПОМОГИ ТА МЕДИЦИНИ КАТАСТРОФ""","23824057","Екстрена","Комунальна","direktor103sumy@ukr.net","","+380542682001, +380542682103","Бутенко Сергій Павлович","СУМСЬКА","СУМИ","Україна, 40021, Сумська обл., місто Суми, пров.Громадянський, будинок 4 А","50.8935713","34.7772616"
"25d9e33e-7f03-44f2-a9e7-ebcb976ff3e4","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР ""ПАН-ЛІКАР""","35461148","Первинна","Приватна (без ФОП)","panlikar@ukr.net","panlikar.com.ua","+380674406060","Кондратюк Ірина Георгіївна","ЖИТОМИРСЬКА","БЕРДИЧІВ","Україна, 13300, Житомирська обл., місто Бердичів, ВУЛИЦЯ ЖИТОМИРСЬКА, будинок 76","49.9141389","28.591427"
"fe4e9257-2d8c-4240-9c6b-c621668dced9","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИКОЛАЇВСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ №4""","01998408","Первинна","Комунальна","knp.mmr.ml4@gmail.com","","+380512360290","Дергунова Лариса Юріївна","МИКОЛАЇВСЬКА","МИКОЛАЇВ","Україна, 54030, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ АДМІРАЛА МАКАРОВА, будинок 1","46.9731664","31.974721"
"b8946c84-030c-42eb-af5e-2f8a0f56a5e1","Резніченко Валентина Федорівна","ФОП","Первинна","ФОП","reznichenko_valentina@ukr.net","","+380507018045","Резніченко Валентина Федорівна","КІРОВОГРАДСЬКА","ПОМІЧНА","Україна, 27030, Кіровоградська обл., Новоукраїнський р-н, місто Помічна, вул.Будівельників, будинок 7, квартира 35","48.2163328","31.4375498"
"3a0b7228-0f13-45bd-a1ff-0994454cc811","ПИЛИПЧУК ОЛЬГА ІВАНІВНА","ФОП","Первинна","ФОП","ceo.polymed@gmail.com","","+380672777003","Пилипчук Ольга Іванівна","ТЕРНОПІЛЬСЬКА","БАЙКІВЦІ","Україна, 47711, Тернопільська обл., Тернопільський р-н, село Байківці, вулиця Матвія Лотовича, будинок 40",NULL,NULL
"e0e26790-dcb1-46c0-9008-c47bc1f8ce7a","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІНМАКС""","41611821","Первинна","Приватна (без ФОП)","minmaxclinic@gmail.com","minmax.com.ua","+380445186020","Опанащук Ігор Вікторович","М.КИЇВ","КИЇВ","Україна, 02166, місто Київ, ПРОСПЕКТ ЛІСОВИЙ, будинок 35","50.4845867","30.6385095"
"bc4ac9b2-9c9d-4f72-bbe9-3b79f4429a21","КЕКЕРЧИНЬ ЕРІКА  ЕМІЛІВНА ","ФОП","Первинна","ФОП","erika.kekerchin@ukr.net","","+380986039208","Кекерчинь Еріка Емілівна","ЗАКАРПАТСЬКА","ЛИПЕЦЬКА ПОЛЯНА","Україна, 90425, Закарпатська обл., Хустський р-н, село Липецька Поляна, вул.Шкільна, будинок 32",NULL,NULL
"5e7c9b90-edc2-47d6-a56c-050a2a8e0606","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №6"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","37862109","Спеціалізована","Комунальна","allasemenihina1960@gmail.com","","+380676300475, +380564924953","Семеніхіна Алла Іванівна","ДНІПРОПЕТРОВСЬКА","КРИВИЙ РІГ","Україна, 50000, Дніпропетровська обл., місто Кривий Ріг, ПЛОЩА ВИЗВОЛЕННЯ, будинок 5А","47.909083","33.3436363"
"61f05421-ac5b-4469-9b03-a393ce5edd38","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2""","38783657","Первинна","Комунальна","knp_cpmsd2@ukr.net","https://cpmsd2.zp.ua","+380500107517","Шкалікова Світлана Ігорівна","ЗАПОРІЗЬКА","ЗАПОРІЖЖЯ","Україна, 69120, Запорізька обл., місто Запоріжжя, ВУЛИЦЯ АВРАМЕНКА, будинок 4","47.8512712","35.2350363"
"f564c6b1-9d26-45ad-a075-7a703e8ac3b9","САВАНЧУК ТЕТЯНА ВАСИЛІВНА","ФОП","Первинна","ФОП","domachnijlikar@gmail.com","","+380966840072","Саванчук Тетяна Василівна","РІВНЕНСЬКА","ОРЛІВКА","Україна, 34608, Рівненська обл., Рівненський р-н, село Орлівка, вул.Паркова, будинок 4","51.0041407","26.7546859"
"4315c939-c491-4a4b-aed3-bbe9bc1a8cb2","МІСЮРА АНАСТАСІЯ АНДРІЇВНА","ФОП","Первинна","ФОП","fop_misyuraaa@ukr.net","","+380982463993","Місюра Анастасія Андріївна","ДНІПРОПЕТРОВСЬКА","КРИВИЙ РІГ","Україна, 50037, Дніпропетровська обл., місто Кривий Ріг, вулиця Тимірязєва, будинок 22, квартира 41",NULL,NULL
"6b9154d3-8322-4636-b1a0-fd8663434902","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗАЛОЗЕЦЬКА РАЙОННА ЛІКАРНЯ"" ЗАЛОЗЕЦЬКОЇ СЕЛИЩНОЇ РАДИ","02000754","Спеціалізована","Комунальна","02000754@mail.gov.ua","","+380354031273","Шуста Михайло Васильович","ТЕРНОПІЛЬСЬКА","ЗАЛІЗЦІ(З)","Україна, 47234, Тернопільська обл., Тернопільський р-н, селище міського типу Залізці(з), вул.Шевченка, будинок 67","49.800781","25.3856657"
"1244544d-22fb-457c-9704-333cd9c4a977","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТРАЛЬНА ЛІКАРНЯ"" КРИНИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ""","01988226","Спеціалізована","Комунальна","krincrl@ukr.net","","+380688245866","Рачко Олеся Миколаївна","ДНІПРОПЕТРОВСЬКА","КРИНИЧКИ","Україна, 52300, Дніпропетровська обл., Криничанський р-н, селище міського типу Кринички, ВУЛИЦЯ ГЕРОЇВ ЧОРНОБИЛЯ , будинок 22","48.3774942","34.4661977"
"ead8e16e-82a3-43e1-a85c-d568d77e5f51","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО""ЛЮБОТИНСЬКА МІСЬКА ЛІКАРНЯ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ","42409961","Первинна","Комунальна","nszu_lubotyn@ukr.net","","+380577410840","Кандаурова Олена Василівна","ХАРКІВСЬКА","ЛЮБОТИН","Україна, 62433, Харківська обл., Харківський р-н, місто Люботин, вул.Шевченка, будинок 15-8","49.9398288","35.9338329"
"bdb67863-7e56-4198-9670-2ebf4935478e","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗАЛОЗЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАЛОЗЕЦЬКОЇ СЕЛИЩНОЇ РАДИ","41215331","Первинна","Комунальна","41215331@mail.gov.ua","","+380354031200","Вівчарик Наталія Романівна","ТЕРНОПІЛЬСЬКА","ЗАЛІЗЦІ(З)","Україна, 47234, Тернопільська обл., Тернопільський р-н, селище міського типу Залізці(з), вул.Шевченка, будинок 56","49.7937516","25.3739849"
"ef2ecce7-d933-413d-9289-7a7d4967955d","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА","21467676","Первинна","Комунальна","desnacpmsd2@kyivcity.gov.ua","https://www.cpmsd-desna.com","+380735371510","Трушкіна Людмила Іванівна","М.КИЇВ","КИЇВ","Україна, 02225, місто Київ, вул.Рейгана Рональда, будинок 19","50.5092381","30.5966098"
"fac55d4f-1ca6-4932-8816-2cfb98deb04d","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПОПІВСЬКОЇ СІЛЬСЬКОЇ РАДИ","37344850","Первинна","Комунальна","konotoprda_voz@i.ua","","+380981106558","Ковтун Лариса Миколаївна","СУМСЬКА","ПОПІВКА","Україна, 41627, Сумська обл., Конотопський р-н, село Попівка, ВУЛИЦЯ МИРУ, будинок 2","51.2445345","33.2175495"
"1df7f188-cd0b-44b8-b38f-d190d587d8c4","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЛЛІНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ КОСТЯНТИНІВСЬКОГО РАЙОНУ ДОНЕЦЬКОЇ ОБЛАСТІ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","37695958","Первинна","Комунальна","krcpmsp@ukr.net","","+380627262135","Ліхтенштейн Наталія Борисівна","ДОНЕЦЬКА","ІЛЛІНІВКА(З)","Україна, 85143, Донецька обл., Костянтинівський р-н, село Іллінівка(з), вул.Адміністративна, будинок 42/3","48.466316","37.7742419"
